nSeq;I1;I2;O1;O2;A3
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;104
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;104
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;104
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;104
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;104
11;0;0;0;0;104
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;104
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;104
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;104
1;0;0;0;0;104
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;104
10;0;0;0;0;105
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;104
4;0;0;0;0;105
5;0;0;0;0;104
6;0;0;0;0;105
7;0;0;0;0;104
8;0;0;0;0;104
9;0;0;0;0;105
10;0;0;0;0;105
11;0;0;0;0;104
12;0;0;0;0;104
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;105
1;0;0;0;0;104
2;0;0;0;0;104
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;104
6;0;0;0;0;104
7;0;0;0;0;104
8;0;0;0;0;105
9;0;0;0;0;104
10;0;0;0;0;104
11;0;0;0;0;104
12;0;0;0;0;104
13;0;0;0;0;105
14;0;0;0;0;105
15;0;0;0;0;105
0;0;0;0;0;104
1;0;0;0;0;104
2;0;0;0;0;104
3;0;0;0;0;104
4;0;0;0;0;105
5;0;0;0;0;104
6;0;0;0;0;104
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;104
10;0;0;0;0;105
11;0;0;0;0;104
12;0;0;0;0;104
13;0;0;0;0;104
14;0;0;0;0;104
15;0;0;0;0;104
0;0;0;0;0;104
1;0;0;0;0;104
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;104
5;0;0;0;0;104
6;0;0;0;0;105
7;0;0;0;0;105
8;0;0;0;0;104
9;0;0;0;0;105
10;0;0;0;0;104
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;104
14;0;0;0;0;104
15;0;0;0;0;104
0;0;0;0;0;104
1;0;0;0;0;104
2;0;0;0;0;105
3;0;0;0;0;104
4;0;0;0;0;104
5;0;0;0;0;104
6;0;0;0;0;104
7;0;0;0;0;104
8;0;0;0;0;104
9;0;0;0;0;104
10;0;0;0;0;104
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;104
14;0;0;0;0;104
15;0;0;0;0;104
0;0;0;0;0;105
1;0;0;0;0;105
2;0;0;0;0;105
3;0;0;0;0;104
4;0;0;0;0;104
5;0;0;0;0;104
6;0;0;0;0;104
7;0;0;0;0;104
8;0;0;0;0;104
9;0;0;0;0;104
10;0;0;0;0;104
11;0;0;0;0;105
12;0;0;0;0;104
13;0;0;0;0;104
14;0;0;0;0;105
15;0;0;0;0;104
0;0;0;0;0;104
1;0;0;0;0;104
2;0;0;0;0;104
3;0;0;0;0;105
4;0;0;0;0;105
5;0;0;0;0;104
6;0;0;0;0;104
7;0;0;0;0;104
8;0;0;0;0;104
9;0;0;0;0;104
10;0;0;0;0;104
11;0;0;0;0;104
12;0;0;0;0;104
13;0;0;0;0;104
14;0;0;0;0;105
15;0;0;0;0;104
0;0;0;0;0;104
1;0;0;0;0;104
2;0;0;0;0;104
3;0;0;0;0;104
4;0;0;0;0;104
5;0;0;0;0;104
6;0;0;0;0;104
7;0;0;0;0;105
8;0;0;0;0;105
9;0;0;0;0;104
10;0;0;0;0;104
11;0;0;0;0;104
12;0;0;0;0;104
13;0;0;0;0;104
14;0;0;0;0;104
15;0;0;0;0;104
0;0;0;0;0;104
1;0;0;0;0;104
2;0;0;0;0;105
3;0;0;0;0;105
4;0;0;0;0;104
5;0;0;0;0;104
6;0;0;0;0;104
7;0;0;0;0;104
8;0;0;0;0;104
9;0;0;0;0;104
10;0;0;0;0;104
11;0;0;0;0;105
12;0;0;0;0;105
13;0;0;0;0;104
14;0;0;0;0;104
15;0;0;0;0;104
0;0;0;0;0;104
1;0;0;0;0;104
2;0;0;0;0;104
3;0;0;0;0;104
4;0;0;0;0;104
5;0;0;0;0;105
6;0;0;0;0;105
7;0;0;0;0;104
8;0;0;0;0;104
9;0;0;0;0;104
10;0;0;0;0;104
